,dataset,a,w,method,tlb
23259,CinCECGTorso,7,10,SPARTAN,0.5111627743321319
23260,CinCECGTorso,8,10,SAX,0.3187617752334913
23261,CinCECGTorso,8,10,SFA,0.3323811260115796
23263,CinCECGTorso,8,10,SPARTAN_woDAA,0.5224321610064817
23264,CinCECGTorso,8,10,SPARTAN,0.5356324840108313
23265,CinCECGTorso,9,10,SAX,0.3364790463098953
23266,CinCECGTorso,9,10,SFA,0.3447955699522239
23268,CinCECGTorso,9,10,SPARTAN_woDAA,0.5486684416427324
23269,CinCECGTorso,9,10,SPARTAN,0.5508751335600832
23270,CinCECGTorso,10,10,SAX,0.3485104089625047
23271,CinCECGTorso,10,10,SFA,0.3572328968146424
23273,CinCECGTorso,10,10,SPARTAN_woDAA,0.5696291167861821
23274,CinCECGTorso,10,10,SPARTAN,0.5720154612554301
23275,NonInvasiveFetalECGThorax1,4,4,SAX,0.0005089058524173
23276,NonInvasiveFetalECGThorax1,4,4,SFA,0.171092300018881
23278,NonInvasiveFetalECGThorax1,4,4,SPARTAN_woDAA,0.3195494022330007
23279,NonInvasiveFetalECGThorax1,4,4,SPARTAN,0.4020375071589026
23280,NonInvasiveFetalECGThorax1,5,4,SAX,0.0008495146472387
23281,NonInvasiveFetalECGThorax1,5,4,SFA,0.2170390686189007
23283,NonInvasiveFetalECGThorax1,5,4,SPARTAN_woDAA,0.3990320685187523
23284,NonInvasiveFetalECGThorax1,5,4,SPARTAN,0.4256706891394783
23285,NonInvasiveFetalECGThorax1,6,4,SAX,0.0012984895375124
23286,NonInvasiveFetalECGThorax1,6,4,SFA,0.2508783704242002
23288,NonInvasiveFetalECGThorax1,6,4,SPARTAN_woDAA,0.4492147549569331
23289,NonInvasiveFetalECGThorax1,6,4,SPARTAN,0.4773492157569367
23290,NonInvasiveFetalECGThorax1,7,4,SAX,0.0019565783521821
23291,NonInvasiveFetalECGThorax1,7,4,SFA,0.2743842279191556
23293,NonInvasiveFetalECGThorax1,7,4,SPARTAN_woDAA,0.4919804822051887
23294,NonInvasiveFetalECGThorax1,7,4,SPARTAN,0.5069973520417034
23295,NonInvasiveFetalECGThorax1,8,4,SAX,0.0057946168315462
23296,NonInvasiveFetalECGThorax1,8,4,SFA,0.2957697785352887
23298,NonInvasiveFetalECGThorax1,8,4,SPARTAN_woDAA,0.5302327708615309
23299,NonInvasiveFetalECGThorax1,8,4,SPARTAN,0.5737982440421725
23300,NonInvasiveFetalECGThorax1,9,4,SAX,0.0109208814008262
23301,NonInvasiveFetalECGThorax1,9,4,SFA,0.3123660731499072
23303,NonInvasiveFetalECGThorax1,9,4,SPARTAN_woDAA,0.557772094573486
23304,NonInvasiveFetalECGThorax1,9,4,SPARTAN,0.5737982440421725
23305,NonInvasiveFetalECGThorax1,10,4,SAX,0.0110871941693341
23306,NonInvasiveFetalECGThorax1,10,4,SFA,0.3254030650323054
23308,NonInvasiveFetalECGThorax1,10,4,SPARTAN_woDAA,0.5806629826018875
23309,NonInvasiveFetalECGThorax1,10,4,SPARTAN,0.5944981659725893
23310,NonInvasiveFetalECGThorax1,4,5,SAX,0.000862695801773
23311,NonInvasiveFetalECGThorax1,4,5,SFA,0.2028129044970984
23313,NonInvasiveFetalECGThorax1,4,5,SPARTAN_woDAA,0.3376884367297872
23314,NonInvasiveFetalECGThorax1,4,5,SPARTAN,0.4256706891394783
23315,NonInvasiveFetalECGThorax1,5,5,SAX,0.0007059842763189
23316,NonInvasiveFetalECGThorax1,5,5,SFA,0.2544782298232799
23318,NonInvasiveFetalECGThorax1,5,5,SPARTAN_woDAA,0.4186908465224844
23319,NonInvasiveFetalECGThorax1,5,5,SPARTAN,0.4773492157569367
23320,NonInvasiveFetalECGThorax1,6,5,SAX,0.0025135738240964
23321,NonInvasiveFetalECGThorax1,6,5,SFA,0.2919022846757363
23323,NonInvasiveFetalECGThorax1,6,5,SPARTAN_woDAA,0.4705251920552004
23324,NonInvasiveFetalECGThorax1,6,5,SPARTAN,0.4895053630316192
23325,NonInvasiveFetalECGThorax1,7,5,SAX,0.0062499235999891
23326,NonInvasiveFetalECGThorax1,7,5,SFA,0.3195617431399382
23328,NonInvasiveFetalECGThorax1,7,5,SPARTAN_woDAA,0.5140340496827643
23329,NonInvasiveFetalECGThorax1,7,5,SPARTAN,0.5399690003042255
23330,NonInvasiveFetalECGThorax1,8,5,SAX,0.0056058533348699
23331,NonInvasiveFetalECGThorax1,8,5,SFA,0.3444930223168529
23333,NonInvasiveFetalECGThorax1,8,5,SPARTAN_woDAA,0.5528017534845451
23334,NonInvasiveFetalECGThorax1,8,5,SPARTAN,0.6030065246901448
23335,NonInvasiveFetalECGThorax1,9,5,SAX,0.0119910124923549
23336,NonInvasiveFetalECGThorax1,9,5,SFA,0.3626139707641324
23338,NonInvasiveFetalECGThorax1,9,5,SPARTAN_woDAA,0.5807891510402375
23339,NonInvasiveFetalECGThorax1,9,5,SPARTAN,0.6030065246901448
23340,NonInvasiveFetalECGThorax1,10,5,SAX,0.0146177982257439
23341,NonInvasiveFetalECGThorax1,10,5,SFA,0.3778530702011534
23343,NonInvasiveFetalECGThorax1,10,5,SPARTAN_woDAA,0.604120359820902
23344,NonInvasiveFetalECGThorax1,10,5,SPARTAN,0.6365723742035876
23345,NonInvasiveFetalECGThorax1,4,6,SAX,0.0037560509563379
23346,NonInvasiveFetalECGThorax1,4,6,SFA,0.2258560032934307
23348,NonInvasiveFetalECGThorax1,4,6,SPARTAN_woDAA,0.3478018390200968
23349,NonInvasiveFetalECGThorax1,4,6,SPARTAN,0.4773492157569367
23350,NonInvasiveFetalECGThorax1,5,6,SAX,0.0095445448651823
23351,NonInvasiveFetalECGThorax1,5,6,SFA,0.2819648094500256
23353,NonInvasiveFetalECGThorax1,5,6,SPARTAN_woDAA,0.4295889319517841
23354,NonInvasiveFetalECGThorax1,5,6,SPARTAN,0.4895053630316192
23355,NonInvasiveFetalECGThorax1,6,6,SAX,0.0258452824152388
23356,NonInvasiveFetalECGThorax1,6,6,SFA,0.3226847401309497
23358,NonInvasiveFetalECGThorax1,6,6,SPARTAN_woDAA,0.4817194214912309
23359,NonInvasiveFetalECGThorax1,6,6,SPARTAN,0.5235474366853903
23360,NonInvasiveFetalECGThorax1,7,6,SAX,0.0335338306825279
23361,NonInvasiveFetalECGThorax1,7,6,SFA,0.352426632638622
23363,NonInvasiveFetalECGThorax1,7,6,SPARTAN_woDAA,0.5255133873559762
23364,NonInvasiveFetalECGThorax1,7,6,SPARTAN,0.5452422551714367
23365,NonInvasiveFetalECGThorax1,8,6,SAX,0.0392408515280615
23366,NonInvasiveFetalECGThorax1,8,6,SFA,0.3793078150832947
23368,NonInvasiveFetalECGThorax1,8,6,SPARTAN_woDAA,0.564626469885215
23369,NonInvasiveFetalECGThorax1,8,6,SPARTAN,0.6407110698940773
23370,NonInvasiveFetalECGThorax1,9,6,SAX,0.0600122060413091
23371,NonInvasiveFetalECGThorax1,9,6,SFA,0.3987923029245954
23373,NonInvasiveFetalECGThorax1,9,6,SPARTAN_woDAA,0.5927592557128661
23374,NonInvasiveFetalECGThorax1,9,6,SPARTAN,0.6511699913665476
23375,NonInvasiveFetalECGThorax1,10,6,SAX,0.0754446099729746
23376,NonInvasiveFetalECGThorax1,10,6,SFA,0.4152269801434587
23378,NonInvasiveFetalECGThorax1,10,6,SPARTAN_woDAA,0.6164122464295372
23379,NonInvasiveFetalECGThorax1,10,6,SPARTAN,0.6511699913665476
23380,NonInvasiveFetalECGThorax1,4,7,SAX,0.0009912853772087
23381,NonInvasiveFetalECGThorax1,4,7,SFA,0.238898746341769
23383,NonInvasiveFetalECGThorax1,4,7,SPARTAN_woDAA,0.3539005287799207
23384,NonInvasiveFetalECGThorax1,4,7,SPARTAN,0.4895053630316192
23385,NonInvasiveFetalECGThorax1,5,7,SAX,0.0017724116612894
23386,NonInvasiveFetalECGThorax1,5,7,SFA,0.2969928772505242
23388,NonInvasiveFetalECGThorax1,5,7,SPARTAN_woDAA,0.436068505939936
23389,NonInvasiveFetalECGThorax1,5,7,SPARTAN,0.5235474366853903
23390,NonInvasiveFetalECGThorax1,6,7,SAX,0.0056509210639493
23391,NonInvasiveFetalECGThorax1,6,7,SFA,0.3392946402612143
23393,NonInvasiveFetalECGThorax1,6,7,SPARTAN_woDAA,0.488498095812113
23394,NonInvasiveFetalECGThorax1,6,7,SPARTAN,0.548318061715048
23395,NonInvasiveFetalECGThorax1,7,7,SAX,0.0159654529619141
23396,NonInvasiveFetalECGThorax1,7,7,SFA,0.3707491043738519
23398,NonInvasiveFetalECGThorax1,7,7,SPARTAN_woDAA,0.5327238641895201
23399,NonInvasiveFetalECGThorax1,7,7,SPARTAN,0.5605576912999974
23400,NonInvasiveFetalECGThorax1,8,7,SAX,0.0264133092719313
23401,NonInvasiveFetalECGThorax1,8,7,SFA,0.3983645066763262
23403,NonInvasiveFetalECGThorax1,8,7,SPARTAN_woDAA,0.5722509478993375
23404,NonInvasiveFetalECGThorax1,8,7,SPARTAN,0.6568393936948448
23405,NonInvasiveFetalECGThorax1,9,7,SAX,0.0393093948386427
23406,NonInvasiveFetalECGThorax1,9,7,SFA,0.4187689348839508
23408,NonInvasiveFetalECGThorax1,9,7,SPARTAN_woDAA,0.6005562615670315
23409,NonInvasiveFetalECGThorax1,9,7,SPARTAN,0.6751838487035785
23410,NonInvasiveFetalECGThorax1,10,7,SAX,0.051882410387051
23411,NonInvasiveFetalECGThorax1,10,7,SFA,0.4360128212982163
23413,NonInvasiveFetalECGThorax1,10,7,SPARTAN_woDAA,0.6244010625904753
23414,NonInvasiveFetalECGThorax1,10,7,SPARTAN,0.677311499091144
23415,NonInvasiveFetalECGThorax1,4,8,SAX,0.0127614886778327
23416,NonInvasiveFetalECGThorax1,4,8,SFA,0.2564320430494623
23418,NonInvasiveFetalECGThorax1,4,8,SPARTAN_woDAA,0.3607481895580038
23419,NonInvasiveFetalECGThorax1,4,8,SPARTAN,0.4961280157238432
23420,NonInvasiveFetalECGThorax1,5,8,SAX,0.0275275699540801
23421,NonInvasiveFetalECGThorax1,5,8,SFA,0.3177187968139247
23423,NonInvasiveFetalECGThorax1,5,8,SPARTAN_woDAA,0.4434923499564899
23424,NonInvasiveFetalECGThorax1,5,8,SPARTAN,0.5452422551714367
23425,NonInvasiveFetalECGThorax1,6,8,SAX,0.0373446280100967
23426,NonInvasiveFetalECGThorax1,6,8,SFA,0.3620146438095776
23428,NonInvasiveFetalECGThorax1,6,8,SPARTAN_woDAA,0.4962111185341309
23429,NonInvasiveFetalECGThorax1,6,8,SPARTAN,0.5522120025830594
23430,NonInvasiveFetalECGThorax1,7,8,SAX,0.0627053581665187
23431,NonInvasiveFetalECGThorax1,7,8,SFA,0.3946894614232681
23433,NonInvasiveFetalECGThorax1,7,8,SPARTAN_woDAA,0.5405880981713351
23434,NonInvasiveFetalECGThorax1,7,8,SPARTAN,0.5708175715040344
23435,NonInvasiveFetalECGThorax1,8,8,SAX,0.0822783923860101
23436,NonInvasiveFetalECGThorax1,8,8,SFA,0.4230153411684872
23438,NonInvasiveFetalECGThorax1,8,8,SPARTAN_woDAA,0.5803342573436078
23439,NonInvasiveFetalECGThorax1,8,8,SPARTAN,0.677311499091144
23440,NonInvasiveFetalECGThorax1,9,8,SAX,0.1060485674406973
23441,NonInvasiveFetalECGThorax1,9,8,SFA,0.4444355317378516
23443,NonInvasiveFetalECGThorax1,9,8,SPARTAN_woDAA,0.6089580618973989
23444,NonInvasiveFetalECGThorax1,9,8,SPARTAN,0.6800893913148204
23445,NonInvasiveFetalECGThorax1,10,8,SAX,0.1306117308018283
23446,NonInvasiveFetalECGThorax1,10,8,SFA,0.4628121110116252
23448,NonInvasiveFetalECGThorax1,10,8,SPARTAN_woDAA,0.6330391942026022
23449,NonInvasiveFetalECGThorax1,10,8,SPARTAN,0.6945369205137464
23450,NonInvasiveFetalECGThorax1,4,9,SAX,0.0087487028243436
23451,NonInvasiveFetalECGThorax1,4,9,SFA,0.2774061164708491
23453,NonInvasiveFetalECGThorax1,4,9,SPARTAN_woDAA,0.3655159426136828
23454,NonInvasiveFetalECGThorax1,4,9,SPARTAN,0.5235474366853903
23455,NonInvasiveFetalECGThorax1,5,9,SAX,0.022519313282784
23456,NonInvasiveFetalECGThorax1,5,9,SFA,0.3416351543829298
23458,NonInvasiveFetalECGThorax1,5,9,SPARTAN_woDAA,0.448834570765973
23459,NonInvasiveFetalECGThorax1,5,9,SPARTAN,0.548318061715048
23460,NonInvasiveFetalECGThorax1,6,9,SAX,0.0376817330494146
23461,NonInvasiveFetalECGThorax1,6,9,SFA,0.3886491003511371
23463,NonInvasiveFetalECGThorax1,6,9,SPARTAN_woDAA,0.501746071943585
23464,NonInvasiveFetalECGThorax1,6,9,SPARTAN,0.5667309670670975
23465,NonInvasiveFetalECGThorax1,7,9,SAX,0.0692160910613344
23466,NonInvasiveFetalECGThorax1,7,9,SFA,0.4231777728476225
23468,NonInvasiveFetalECGThorax1,7,9,SPARTAN_woDAA,0.5463653064105191
23469,NonInvasiveFetalECGThorax1,7,9,SPARTAN,0.5780201334779727
23470,NonInvasiveFetalECGThorax1,8,9,SAX,0.0907942746164178
23471,NonInvasiveFetalECGThorax1,8,9,SFA,0.4535526192792163
23473,NonInvasiveFetalECGThorax1,8,9,SPARTAN_woDAA,0.5862464215683804
23474,NonInvasiveFetalECGThorax1,8,9,SPARTAN,0.6945369205137464
23475,NonInvasiveFetalECGThorax1,9,9,SAX,0.1086809388507445
23476,NonInvasiveFetalECGThorax1,9,9,SFA,0.4760625289410554
23478,NonInvasiveFetalECGThorax1,9,9,SPARTAN_woDAA,0.6151331631535499
23479,NonInvasiveFetalECGThorax1,9,9,SPARTAN,0.6964251159916903
23480,NonInvasiveFetalECGThorax1,10,9,SAX,0.1225527635708879
23481,NonInvasiveFetalECGThorax1,10,9,SFA,0.4953661620730975
23483,NonInvasiveFetalECGThorax1,10,9,SPARTAN_woDAA,0.6394220757415743
23484,NonInvasiveFetalECGThorax1,10,9,SPARTAN,0.700165070547284
23485,NonInvasiveFetalECGThorax1,4,10,SAX,0.0140488120481914
23486,NonInvasiveFetalECGThorax1,4,10,SFA,0.2837598074299279
23488,NonInvasiveFetalECGThorax1,4,10,SPARTAN_woDAA,0.3686557877212946
23489,NonInvasiveFetalECGThorax1,4,10,SPARTAN,0.5452422551714367
23490,NonInvasiveFetalECGThorax1,5,10,SAX,0.022343971952928
23491,NonInvasiveFetalECGThorax1,5,10,SFA,0.3484241465141834
23493,NonInvasiveFetalECGThorax1,5,10,SPARTAN_woDAA,0.4521926358682686
23494,NonInvasiveFetalECGThorax1,5,10,SPARTAN,0.5641837289745427
23495,NonInvasiveFetalECGThorax1,6,10,SAX,0.0433052453271385
23496,NonInvasiveFetalECGThorax1,6,10,SFA,0.395946248774227
23498,NonInvasiveFetalECGThorax1,6,10,SPARTAN_woDAA,0.5053767802237736
23499,NonInvasiveFetalECGThorax1,6,10,SPARTAN,0.5732750268504913
23500,NonInvasiveFetalECGThorax1,7,10,SAX,0.0639467365653977
23501,NonInvasiveFetalECGThorax1,7,10,SFA,0.4305502627180405
23503,NonInvasiveFetalECGThorax1,7,10,SPARTAN_woDAA,0.5501996190429524
23504,NonInvasiveFetalECGThorax1,7,10,SPARTAN,0.5841824688224534
23505,NonInvasiveFetalECGThorax1,8,10,SAX,0.0982841732986763
23506,NonInvasiveFetalECGThorax1,8,10,SFA,0.4611847531509843
23508,NonInvasiveFetalECGThorax1,8,10,SPARTAN_woDAA,0.5902061049519898
23509,NonInvasiveFetalECGThorax1,8,10,SPARTAN,0.700165070547284
23510,NonInvasiveFetalECGThorax1,9,10,SAX,0.1115216540231893
23511,NonInvasiveFetalECGThorax1,9,10,SFA,0.4839008089340266
23513,NonInvasiveFetalECGThorax1,9,10,SPARTAN_woDAA,0.6191934833015151
23514,NonInvasiveFetalECGThorax1,9,10,SPARTAN,0.7013904648807605
23515,NonInvasiveFetalECGThorax1,10,10,SAX,0.1454213705213885
23516,NonInvasiveFetalECGThorax1,10,10,SFA,0.503455851768275
23518,NonInvasiveFetalECGThorax1,10,10,SPARTAN_woDAA,0.6435707240608685
23519,NonInvasiveFetalECGThorax1,10,10,SPARTAN,0.7131853668102985
23520,MixedShapesSmallTrain,4,4,SAX,0.1000795581862108
23521,MixedShapesSmallTrain,4,4,SFA,0.2567090720844425
23523,MixedShapesSmallTrain,4,4,SPARTAN_woDAA,0.2676484818292886
23524,MixedShapesSmallTrain,4,4,SPARTAN,0.3327108357858475
23525,MixedShapesSmallTrain,5,4,SAX,0.1525126282780939
23526,MixedShapesSmallTrain,5,4,SFA,0.3182278038698399
23528,MixedShapesSmallTrain,5,4,SPARTAN_woDAA,0.3411735422106458
23529,MixedShapesSmallTrain,5,4,SPARTAN,0.3519679390006441
23530,MixedShapesSmallTrain,6,4,SAX,0.1824297655534374
23531,MixedShapesSmallTrain,6,4,SFA,0.357607564024216
23533,MixedShapesSmallTrain,6,4,SPARTAN_woDAA,0.4080901493585078
23534,MixedShapesSmallTrain,6,4,SPARTAN,0.4199726171289699
23535,MixedShapesSmallTrain,7,4,SAX,0.2070673687391866
23536,MixedShapesSmallTrain,7,4,SFA,0.3899974164211685
23538,MixedShapesSmallTrain,7,4,SPARTAN_woDAA,0.4497487153211892
23539,MixedShapesSmallTrain,7,4,SPARTAN,0.4567550917365746
23540,MixedShapesSmallTrain,8,4,SAX,0.2333766304424715
23541,MixedShapesSmallTrain,8,4,SFA,0.4183892646712895
23543,MixedShapesSmallTrain,8,4,SPARTAN_woDAA,0.4779056850094386
23544,MixedShapesSmallTrain,8,4,SPARTAN,0.4978443030742007
23545,MixedShapesSmallTrain,9,4,SAX,0.2545828388845512
23546,MixedShapesSmallTrain,9,4,SFA,0.4341912515503296
23548,MixedShapesSmallTrain,9,4,SPARTAN_woDAA,0.5056630512540722
23549,MixedShapesSmallTrain,9,4,SPARTAN,0.4978443030742007
23550,MixedShapesSmallTrain,10,4,SAX,0.2741664325732038
23551,MixedShapesSmallTrain,10,4,SFA,0.4553032594551673
23553,MixedShapesSmallTrain,10,4,SPARTAN_woDAA,0.5268422634564865
23554,MixedShapesSmallTrain,10,4,SPARTAN,0.5172325092146698
23555,MixedShapesSmallTrain,4,5,SAX,0.1930897001844471
23556,MixedShapesSmallTrain,4,5,SFA,0.2928016086885691
23558,MixedShapesSmallTrain,4,5,SPARTAN_woDAA,0.2912832745368984
23559,MixedShapesSmallTrain,4,5,SPARTAN,0.3519679390006441
23560,MixedShapesSmallTrain,5,5,SAX,0.2475312629201793
23561,MixedShapesSmallTrain,5,5,SFA,0.3607227168352572
23563,MixedShapesSmallTrain,5,5,SPARTAN_woDAA,0.3718084165113016
23564,MixedShapesSmallTrain,5,5,SPARTAN,0.3720449335290886
23565,MixedShapesSmallTrain,6,5,SAX,0.2795293092116799
23566,MixedShapesSmallTrain,6,5,SFA,0.4067901394378698
23568,MixedShapesSmallTrain,6,5,SPARTAN_woDAA,0.4405935552282231
23569,MixedShapesSmallTrain,6,5,SPARTAN,0.436691697053795
23570,MixedShapesSmallTrain,7,5,SAX,0.3065567472545183
23571,MixedShapesSmallTrain,7,5,SFA,0.4430396515541683
23573,MixedShapesSmallTrain,7,5,SPARTAN_woDAA,0.4848345060475413
23574,MixedShapesSmallTrain,7,5,SPARTAN,0.491616239411999
23575,MixedShapesSmallTrain,8,5,SAX,0.334144500734543
23576,MixedShapesSmallTrain,8,5,SFA,0.4730089743850678
23578,MixedShapesSmallTrain,8,5,SPARTAN_woDAA,0.514054237890831
23579,MixedShapesSmallTrain,8,5,SPARTAN,0.5297727940380507
23580,MixedShapesSmallTrain,9,5,SAX,0.3567449509451415
23581,MixedShapesSmallTrain,9,5,SFA,0.4909828402924491
23583,MixedShapesSmallTrain,9,5,SPARTAN_woDAA,0.5438074073713587
23584,MixedShapesSmallTrain,9,5,SPARTAN,0.5297727940380507
23585,MixedShapesSmallTrain,10,5,SAX,0.3784031881845026
23586,MixedShapesSmallTrain,10,5,SFA,0.5123448104714553
23588,MixedShapesSmallTrain,10,5,SPARTAN_woDAA,0.5665680798541293
23589,MixedShapesSmallTrain,10,5,SPARTAN,0.5506511356112421
23590,MixedShapesSmallTrain,4,6,SAX,0.2292382155790561
23591,MixedShapesSmallTrain,4,6,SFA,0.3163848105968277
23593,MixedShapesSmallTrain,4,6,SPARTAN_woDAA,0.3035749422928596
23594,MixedShapesSmallTrain,4,6,SPARTAN,0.3720449335290886
23595,MixedShapesSmallTrain,5,6,SAX,0.2972772935650566
23596,MixedShapesSmallTrain,5,6,SFA,0.385753180680241
23598,MixedShapesSmallTrain,5,6,SPARTAN_woDAA,0.3876187016597848
23599,MixedShapesSmallTrain,5,6,SPARTAN,0.436691697053795
23600,MixedShapesSmallTrain,6,6,SAX,0.3435449624149562
23601,MixedShapesSmallTrain,6,6,SFA,0.4354657512776709
23603,MixedShapesSmallTrain,6,6,SPARTAN_woDAA,0.4572621761468776
23604,MixedShapesSmallTrain,6,6,SPARTAN,0.4790169985882955
23605,MixedShapesSmallTrain,7,6,SAX,0.3708214943162422
23606,MixedShapesSmallTrain,7,6,SFA,0.4738120547913056
23608,MixedShapesSmallTrain,7,6,SPARTAN_woDAA,0.5027274979650332
23609,MixedShapesSmallTrain,7,6,SPARTAN,0.4986405063996055
23610,MixedShapesSmallTrain,8,6,SAX,0.3951483975581925
23611,MixedShapesSmallTrain,8,6,SFA,0.5058493859394759
23613,MixedShapesSmallTrain,8,6,SPARTAN_woDAA,0.5322609421167439
23614,MixedShapesSmallTrain,8,6,SPARTAN,0.5565173972405849
23615,MixedShapesSmallTrain,9,6,SAX,0.4176637156298695
23616,MixedShapesSmallTrain,9,6,SFA,0.5256808937356817
23618,MixedShapesSmallTrain,9,6,SPARTAN_woDAA,0.563332143914895
23619,MixedShapesSmallTrain,9,6,SPARTAN,0.5882119780670667
23620,MixedShapesSmallTrain,10,6,SAX,0.4359495409828835
23621,MixedShapesSmallTrain,10,6,SFA,0.5496402664292424
23623,MixedShapesSmallTrain,10,6,SPARTAN_woDAA,0.5867725348067337
23624,MixedShapesSmallTrain,10,6,SPARTAN,0.5882119780670667
23625,MixedShapesSmallTrain,4,7,SAX,0.2544230689042216
23626,MixedShapesSmallTrain,4,7,SFA,0.3457910867615789
23628,MixedShapesSmallTrain,4,7,SPARTAN_woDAA,0.3183602085449384
23629,MixedShapesSmallTrain,4,7,SPARTAN,0.436691697053795
23630,MixedShapesSmallTrain,5,7,SAX,0.3293791278076625
23631,MixedShapesSmallTrain,5,7,SFA,0.4209308728674286
23633,MixedShapesSmallTrain,5,7,SPARTAN_woDAA,0.4049112721618414
23634,MixedShapesSmallTrain,5,7,SPARTAN,0.4561241601628288
23635,MixedShapesSmallTrain,6,7,SAX,0.3714684729549976
23636,MixedShapesSmallTrain,6,7,SFA,0.4734704559163315
23638,MixedShapesSmallTrain,6,7,SPARTAN_woDAA,0.4752374128861206
23639,MixedShapesSmallTrain,6,7,SPARTAN,0.5077134233840285
23640,MixedShapesSmallTrain,7,7,SAX,0.4089583402715032
23641,MixedShapesSmallTrain,7,7,SFA,0.5120899139841144
23643,MixedShapesSmallTrain,7,7,SPARTAN_woDAA,0.5219413138704694
23644,MixedShapesSmallTrain,7,7,SPARTAN,0.5289860763886731
23645,MixedShapesSmallTrain,8,7,SAX,0.4352912531222669
23646,MixedShapesSmallTrain,8,7,SFA,0.5466625501504778
23648,MixedShapesSmallTrain,8,7,SPARTAN_woDAA,0.5519142096281632
23649,MixedShapesSmallTrain,8,7,SPARTAN,0.5955503699163873
23650,MixedShapesSmallTrain,9,7,SAX,0.4588261009721503
23651,MixedShapesSmallTrain,9,7,SFA,0.5706478060827425
23653,MixedShapesSmallTrain,9,7,SPARTAN_woDAA,0.5848673827454528
23654,MixedShapesSmallTrain,9,7,SPARTAN,0.605579533270889
23655,MixedShapesSmallTrain,10,7,SAX,0.4781959748856198
23656,MixedShapesSmallTrain,10,7,SFA,0.5950737148108501
23658,MixedShapesSmallTrain,10,7,SPARTAN_woDAA,0.6091962233298184
23659,MixedShapesSmallTrain,10,7,SPARTAN,0.6157974512495349
23660,MixedShapesSmallTrain,4,8,SAX,0.2928883682816112
23661,MixedShapesSmallTrain,4,8,SFA,0.3694071117122479
23663,MixedShapesSmallTrain,4,8,SPARTAN_woDAA,0.3241936671465724
23664,MixedShapesSmallTrain,4,8,SPARTAN,0.4453213247153512
23665,MixedShapesSmallTrain,5,8,SAX,0.3624849745522294
23666,MixedShapesSmallTrain,5,8,SFA,0.4471901907919925
23668,MixedShapesSmallTrain,5,8,SPARTAN_woDAA,0.4110560066882891
23669,MixedShapesSmallTrain,5,8,SPARTAN,0.4887461396154326
23670,MixedShapesSmallTrain,6,8,SAX,0.4080679166703191
23671,MixedShapesSmallTrain,6,8,SFA,0.5022260017304496
23673,MixedShapesSmallTrain,6,8,SPARTAN_woDAA,0.4821416165972166
23674,MixedShapesSmallTrain,6,8,SPARTAN,0.5112393048681465
23675,MixedShapesSmallTrain,7,8,SAX,0.4418477911708693
23676,MixedShapesSmallTrain,7,8,SFA,0.5440592789400661
23678,MixedShapesSmallTrain,7,8,SPARTAN_woDAA,0.5293967232080201
23679,MixedShapesSmallTrain,7,8,SPARTAN,0.5434610308868612
23680,MixedShapesSmallTrain,8,8,SAX,0.4722043807058552
23681,MixedShapesSmallTrain,8,8,SFA,0.581406237573181
23683,MixedShapesSmallTrain,8,8,SPARTAN_woDAA,0.5601400646635605
23684,MixedShapesSmallTrain,8,8,SPARTAN,0.6082525553442575
23685,MixedShapesSmallTrain,9,8,SAX,0.4952580890926169
23686,MixedShapesSmallTrain,9,8,SFA,0.6060906333922039
23688,MixedShapesSmallTrain,9,8,SPARTAN_woDAA,0.5930636527311623
23689,MixedShapesSmallTrain,9,8,SPARTAN,0.6183570467817453
23690,MixedShapesSmallTrain,10,8,SAX,0.5155297017489389
23691,MixedShapesSmallTrain,10,8,SFA,0.6324659776910747
23693,MixedShapesSmallTrain,10,8,SPARTAN_woDAA,0.6174083562493725
23694,MixedShapesSmallTrain,10,8,SPARTAN,0.6415911229255786
23695,MixedShapesSmallTrain,4,9,SAX,0.3073394964851518
23696,MixedShapesSmallTrain,4,9,SFA,0.3740405804136578
23698,MixedShapesSmallTrain,4,9,SPARTAN_woDAA,0.3335372180425855
23699,MixedShapesSmallTrain,4,9,SPARTAN,0.4561241601628288
23700,MixedShapesSmallTrain,5,9,SAX,0.3819272741121406
23701,MixedShapesSmallTrain,5,9,SFA,0.4521390183593355
23703,MixedShapesSmallTrain,5,9,SPARTAN_woDAA,0.4204508774989768
23704,MixedShapesSmallTrain,5,9,SPARTAN,0.5077134233840285
23705,MixedShapesSmallTrain,6,9,SAX,0.4300424054103949
23706,MixedShapesSmallTrain,6,9,SFA,0.5072994138809449
23708,MixedShapesSmallTrain,6,9,SPARTAN_woDAA,0.491905686231547
23709,MixedShapesSmallTrain,6,9,SPARTAN,0.5379226726306702
23710,MixedShapesSmallTrain,7,9,SAX,0.4710289464258179
23711,MixedShapesSmallTrain,7,9,SFA,0.5495391356517727
23713,MixedShapesSmallTrain,7,9,SPARTAN_woDAA,0.5393921768297915
23714,MixedShapesSmallTrain,7,9,SPARTAN,0.5600533782941904
23715,MixedShapesSmallTrain,8,9,SAX,0.501627499301742
23716,MixedShapesSmallTrain,8,9,SFA,0.5870032906110192
23718,MixedShapesSmallTrain,8,9,SPARTAN_woDAA,0.5709392250484222
23719,MixedShapesSmallTrain,8,9,SPARTAN,0.6415911229255786
23720,MixedShapesSmallTrain,9,9,SAX,0.5269574416443934
23721,MixedShapesSmallTrain,9,9,SFA,0.6118663736696729
