dataset,a,w,method,tlb,param
DodgerLoopGame,6,4,spartan,0.2377782767495831,woDAA
DodgerLoopGame,6,4,spartan,0.299700690737179,dp_debug-reg7-delta0.5
DodgerLoopGame,7,4,sax,0.1107497555938576,none
DodgerLoopGame,7,4,sfa,0.2436693088046467,none
DodgerLoopGame,7,4,sfa,0.2436693088046467,var
DodgerLoopGame,7,4,spartan,0.2956455262377409,woDAA
DodgerLoopGame,7,4,spartan,0.3081087861935762,dp_debug-reg7-delta0.5
DodgerLoopGame,8,4,sax,0.1097014762237761,none
DodgerLoopGame,8,4,sfa,0.2536063226235907,none
DodgerLoopGame,8,4,sfa,0.2536063226235907,var
DodgerLoopGame,8,4,spartan,0.3118356054770552,woDAA
DodgerLoopGame,8,4,spartan,0.3285684296061981,dp_debug-reg7-delta0.5
DodgerLoopGame,9,4,sax,0.1364551620980538,none
DodgerLoopGame,9,4,sfa,0.2629594708531001,none
DodgerLoopGame,9,4,sfa,0.2629594708531001,var
DodgerLoopGame,9,4,spartan,0.3160207993756039,woDAA
DodgerLoopGame,9,4,spartan,0.3285684296061981,dp_debug-reg7-delta0.5
DodgerLoopGame,10,4,sax,0.1461279242375193,none
DodgerLoopGame,10,4,sfa,0.2803986787245862,none
DodgerLoopGame,10,4,sfa,0.2803986787245862,var
DodgerLoopGame,10,4,spartan,0.3114935883045425,woDAA
DodgerLoopGame,10,4,spartan,0.3319373571575782,dp_debug-reg7-delta0.5
DodgerLoopGame,4,5,sax,0.1021617658411056,none
DodgerLoopGame,4,5,sfa,0.1639314126620084,none
DodgerLoopGame,4,5,sfa,0.1639314126620084,var
DodgerLoopGame,4,5,spartan,0.2007001734519248,woDAA
DodgerLoopGame,4,5,spartan,0.2548035804321813,dp_debug-reg7-delta0.5
DodgerLoopGame,5,5,sax,0.0925383321287058,none
DodgerLoopGame,5,5,sfa,0.2159119229652491,none
DodgerLoopGame,5,5,sfa,0.2159119229652491,var
DodgerLoopGame,5,5,spartan,0.2160677558966652,woDAA
DodgerLoopGame,5,5,spartan,0.299700690737179,dp_debug-reg7-delta0.5
DodgerLoopGame,6,5,sax,0.1198857770562982,none
DodgerLoopGame,6,5,sfa,0.2373112255239433,none
DodgerLoopGame,6,5,sfa,0.2373112255239433,var
DodgerLoopGame,6,5,spartan,0.2427609901150277,woDAA
DodgerLoopGame,6,5,spartan,0.3026340993320696,dp_debug-reg7-delta0.5
DodgerLoopGame,7,5,sax,0.172028066189115,none
DodgerLoopGame,7,5,sfa,0.2622939544359027,none
DodgerLoopGame,7,5,sfa,0.2622939544359027,var
DodgerLoopGame,7,5,spartan,0.3015388828077792,woDAA
DodgerLoopGame,7,5,spartan,0.314264996337687,dp_debug-reg7-delta0.5
DodgerLoopGame,8,5,sax,0.1798411751312764,none
DodgerLoopGame,8,5,sfa,0.2718009662959743,none
DodgerLoopGame,8,5,sfa,0.2718009662959743,var
DodgerLoopGame,8,5,spartan,0.3171213357405183,woDAA
DodgerLoopGame,8,5,spartan,0.3341078593954201,dp_debug-reg7-delta0.5
DodgerLoopGame,9,5,sax,0.19552025290201,none
DodgerLoopGame,9,5,sfa,0.2818457234484763,none
DodgerLoopGame,9,5,sfa,0.2818457234484763,var
DodgerLoopGame,9,5,spartan,0.3209610851991645,woDAA
DodgerLoopGame,9,5,spartan,0.3341078593954201,dp_debug-reg7-delta0.5
DodgerLoopGame,10,5,sax,0.2129433275587927,none
DodgerLoopGame,10,5,sfa,0.3010382509546199,none
DodgerLoopGame,10,5,sfa,0.3010382509546199,var
DodgerLoopGame,10,5,spartan,0.316053109166201,woDAA
DodgerLoopGame,10,5,spartan,0.3464684974068461,dp_debug-reg7-delta0.5
DodgerLoopGame,4,6,sax,0.0289657543023771,none
DodgerLoopGame,4,6,sfa,0.177624252061841,none
DodgerLoopGame,4,6,sfa,0.177624252061841,var
DodgerLoopGame,4,6,spartan,0.2035768245974894,woDAA
DodgerLoopGame,4,6,spartan,0.299700690737179,dp_debug-reg7-delta0.5
DodgerLoopGame,5,6,sax,0.0635710673175068,none
DodgerLoopGame,5,6,sfa,0.2296581102694642,none
DodgerLoopGame,5,6,sfa,0.2296581102694642,var
DodgerLoopGame,5,6,spartan,0.2205096205449243,woDAA
DodgerLoopGame,5,6,spartan,0.3026340993320696,dp_debug-reg7-delta0.5
DodgerLoopGame,6,6,sax,0.1203605543563833,none
DodgerLoopGame,6,6,sfa,0.2558249004477061,none
DodgerLoopGame,6,6,sfa,0.2558249004477061,var
DodgerLoopGame,6,6,spartan,0.2472737828792956,woDAA
DodgerLoopGame,6,6,spartan,0.3122509628283479,dp_debug-reg7-delta0.5
DodgerLoopGame,7,6,sax,0.1052707264051896,none
DodgerLoopGame,7,6,sfa,0.2796799551028017,none
DodgerLoopGame,7,6,sfa,0.2796799551028017,var
DodgerLoopGame,7,6,spartan,0.3056243297785982,woDAA
DodgerLoopGame,7,6,spartan,0.315791731746497,dp_debug-reg7-delta0.5
DodgerLoopGame,8,6,sax,0.116315554939118,none
DodgerLoopGame,8,6,sfa,0.2913680318388476,none
DodgerLoopGame,8,6,sfa,0.2913680318388476,var
DodgerLoopGame,8,6,spartan,0.3210064600203225,woDAA
DodgerLoopGame,8,6,spartan,0.3478093826304414,dp_debug-reg7-delta0.5
DodgerLoopGame,9,6,sax,0.1496834481204002,none
DodgerLoopGame,9,6,sfa,0.3023167633772918,none
DodgerLoopGame,9,6,sfa,0.3023167633772918,var
DodgerLoopGame,9,6,spartan,0.3271228629647607,woDAA
DodgerLoopGame,9,6,spartan,0.3501958816401844,dp_debug-reg7-delta0.5
DodgerLoopGame,10,6,sax,0.1773336215050097,none
DodgerLoopGame,10,6,sfa,0.3203022768635123,none
DodgerLoopGame,10,6,sfa,0.3203022768635123,var
DodgerLoopGame,10,6,spartan,0.3212681764973129,woDAA
DodgerLoopGame,10,6,spartan,0.3501958816401844,dp_debug-reg7-delta0.5
DodgerLoopGame,4,7,sax,0.1201231816763338,none
DodgerLoopGame,4,7,sfa,0.1856923539300669,none
DodgerLoopGame,4,7,sfa,0.1891533831325526,var
DodgerLoopGame,4,7,spartan,0.2056178944046637,woDAA
DodgerLoopGame,4,7,spartan,0.3026340993320696,dp_debug-reg7-delta0.5
DodgerLoopGame,5,7,sax,0.1545064545488386,none
DodgerLoopGame,5,7,sfa,0.2369944812004314,none
DodgerLoopGame,5,7,sfa,0.2419320062268069,var
DodgerLoopGame,5,7,spartan,0.2255011413611979,woDAA
DodgerLoopGame,5,7,spartan,0.3056835813041812,dp_debug-reg7-delta0.5
DodgerLoopGame,6,7,sax,0.1717638681727916,none
DodgerLoopGame,6,7,sfa,0.2631921354527122,none
DodgerLoopGame,6,7,sfa,0.271359543488129,var
DodgerLoopGame,6,7,spartan,0.2529176354466784,woDAA
DodgerLoopGame,6,7,spartan,0.3168911317070798,dp_debug-reg7-delta0.5
DodgerLoopGame,7,7,sax,0.1830114877105044,none
DodgerLoopGame,7,7,sfa,0.2870482696185618,none
DodgerLoopGame,7,7,sfa,0.295362926981479,var
DodgerLoopGame,7,7,spartan,0.3102266408760965,woDAA
DodgerLoopGame,7,7,spartan,0.3196948090007819,dp_debug-reg7-delta0.5
DodgerLoopGame,8,7,sax,0.2007743913534504,none
DodgerLoopGame,8,7,sfa,0.2986671088300195,none
DodgerLoopGame,8,7,sfa,0.3069931945322163,var
DodgerLoopGame,8,7,spartan,0.3260289025528209,woDAA
DodgerLoopGame,8,7,spartan,0.3511666952781489,dp_debug-reg7-delta0.5
DodgerLoopGame,9,7,sax,0.2290658705445979,none
DodgerLoopGame,9,7,sfa,0.3093209143176917,none
DodgerLoopGame,9,7,sfa,0.3183497250077923,var
DodgerLoopGame,9,7,spartan,0.3329606112028787,woDAA
DodgerLoopGame,9,7,spartan,0.3532791612955703,dp_debug-reg7-delta0.5
DodgerLoopGame,10,7,sax,0.2595607843203633,none
DodgerLoopGame,10,7,sfa,0.3271322074381478,none
DodgerLoopGame,10,7,sfa,0.3378302095650847,var
DodgerLoopGame,10,7,spartan,0.3281763638368266,woDAA
DodgerLoopGame,10,7,spartan,0.3567739239871481,dp_debug-reg7-delta0.5
DodgerLoopGame,4,8,sax,0.1251198977219757,none
DodgerLoopGame,4,8,sfa,0.1961837588823764,none
DodgerLoopGame,4,8,sfa,0.196608674470362,var
DodgerLoopGame,4,8,spartan,0.2103083476203768,woDAA
DodgerLoopGame,4,8,spartan,0.304407478612388,dp_debug-reg7-delta0.5
DodgerLoopGame,5,8,sax,0.1353365955555252,none
DodgerLoopGame,5,8,sfa,0.2484570924943708,none
DodgerLoopGame,5,8,sfa,0.2497811218185427,var
DodgerLoopGame,5,8,spartan,0.2291713499178895,woDAA
DodgerLoopGame,5,8,spartan,0.3085659996250843,dp_debug-reg7-delta0.5
DodgerLoopGame,6,8,sax,0.2007398285256779,none
DodgerLoopGame,6,8,sfa,0.2779028871588349,none
DodgerLoopGame,6,8,sfa,0.2793133670823487,var
DodgerLoopGame,6,8,spartan,0.2575931164810196,woDAA
DodgerLoopGame,6,8,spartan,0.3193305823610385,dp_debug-reg7-delta0.5
DodgerLoopGame,7,8,sax,0.2290776461698019,none
DodgerLoopGame,7,8,sfa,0.30195546132712,none
DodgerLoopGame,7,8,sfa,0.3042223285456532,var
DodgerLoopGame,7,8,spartan,0.3133444113777735,woDAA
DodgerLoopGame,7,8,spartan,0.3243741946234141,dp_debug-reg7-delta0.5
DodgerLoopGame,8,8,sax,0.2456333398708282,none
DodgerLoopGame,8,8,sfa,0.3136149433700724,none
DodgerLoopGame,8,8,sfa,0.3147368464417517,var
DodgerLoopGame,8,8,spartan,0.3300596325836457,woDAA
DodgerLoopGame,8,8,spartan,0.3552899501764087,dp_debug-reg7-delta0.5
DodgerLoopGame,9,8,sax,0.2614218028262703,none
DodgerLoopGame,9,8,sfa,0.3247462899015175,none
DodgerLoopGame,9,8,sfa,0.3273851263760772,var
DodgerLoopGame,9,8,spartan,0.3360753127183341,woDAA
DodgerLoopGame,9,8,spartan,0.3586727574355104,dp_debug-reg7-delta0.5
DodgerLoopGame,10,8,sax,0.2677649464892008,none
DodgerLoopGame,10,8,sfa,0.344025356167832,none
DodgerLoopGame,10,8,sfa,0.3473749039292335,var
DodgerLoopGame,10,8,spartan,0.3322531644564483,woDAA
DodgerLoopGame,10,8,spartan,0.3602892861654005,dp_debug-reg7-delta0.5
DodgerLoopGame,4,9,sax,0.1543101083480127,none
DodgerLoopGame,4,9,sfa,0.2021617073161776,none
DodgerLoopGame,4,9,sfa,0.2040676645905602,var
DodgerLoopGame,4,9,spartan,0.2111602662559634,woDAA
DodgerLoopGame,4,9,spartan,0.3056835813041812,dp_debug-reg7-delta0.5
DodgerLoopGame,5,9,sax,0.1347583391321071,none
DodgerLoopGame,5,9,sfa,0.2554249603080426,none
DodgerLoopGame,5,9,sfa,0.2572349800211484,var
DodgerLoopGame,5,9,spartan,0.232025521635496,woDAA
DodgerLoopGame,5,9,spartan,0.3090921468747361,dp_debug-reg7-delta0.5
DodgerLoopGame,6,9,sax,0.1781723598489851,none
DodgerLoopGame,6,9,sfa,0.2842273369383838,none
DodgerLoopGame,6,9,sfa,0.2867029430714552,var
DodgerLoopGame,6,9,spartan,0.2589182075174855,woDAA
DodgerLoopGame,6,9,spartan,0.3225333298496305,dp_debug-reg7-delta0.5
DodgerLoopGame,7,9,sax,0.2113441911281117,none
DodgerLoopGame,7,9,sfa,0.3092434459345164,none
DodgerLoopGame,7,9,sfa,0.3121063767727655,var
DodgerLoopGame,7,9,spartan,0.3160306524120759,woDAA
DodgerLoopGame,7,9,spartan,0.3286053742700769,dp_debug-reg7-delta0.5
DodgerLoopGame,8,9,sax,0.2360610974755183,none
DodgerLoopGame,8,9,sfa,0.3201746794524092,none
DodgerLoopGame,8,9,sfa,0.3229259337159054,var
DodgerLoopGame,8,9,spartan,0.3321185251555811,woDAA
DodgerLoopGame,8,9,spartan,0.3590818413304884,dp_debug-reg7-delta0.5
DodgerLoopGame,9,9,sax,0.2534044553164418,none
DodgerLoopGame,9,9,sfa,0.3322972593337789,none
DodgerLoopGame,9,9,sfa,0.3343473695045361,var
DodgerLoopGame,9,9,spartan,0.338766582368472,woDAA
DodgerLoopGame,9,9,spartan,0.3606835621278045,dp_debug-reg7-delta0.5
DodgerLoopGame,10,9,sax,0.2650605318357308,none
DodgerLoopGame,10,9,sfa,0.3509913979286057,none
DodgerLoopGame,10,9,sfa,0.3554155302002073,var
DodgerLoopGame,10,9,spartan,0.3352823942169708,woDAA
DodgerLoopGame,10,9,spartan,0.3621247622285978,dp_debug-reg7-delta0.5
DodgerLoopGame,4,10,sax,0.1336228393923575,none
DodgerLoopGame,4,10,sfa,0.2090012698394574,none
DodgerLoopGame,4,10,sfa,0.209781487063445,var
DodgerLoopGame,4,10,spartan,0.2127888882255945,woDAA
DodgerLoopGame,4,10,spartan,0.3085659996250843,dp_debug-reg7-delta0.5
DodgerLoopGame,5,10,sax,0.1938426995019717,none
DodgerLoopGame,5,10,sfa,0.2624376009227149,none
DodgerLoopGame,5,10,sfa,0.2635504115598032,var
DodgerLoopGame,5,10,spartan,0.2344500683451426,woDAA
DodgerLoopGame,5,10,spartan,0.3174970571049391,dp_debug-reg7-delta0.5
DodgerLoopGame,6,10,sax,0.2229497350043032,none
DodgerLoopGame,6,10,sfa,0.291614357945107,none
DodgerLoopGame,6,10,sfa,0.2931973542472201,var
DodgerLoopGame,6,10,spartan,0.2622926069509521,woDAA
DodgerLoopGame,6,10,spartan,0.3234297023736778,dp_debug-reg7-delta0.5
DodgerLoopGame,7,10,sax,0.234978883938411,none
DodgerLoopGame,7,10,sfa,0.3173889897090482,none
DodgerLoopGame,7,10,sfa,0.3184222355653536,var
DodgerLoopGame,7,10,spartan,0.3190036618738422,woDAA
DodgerLoopGame,7,10,spartan,0.3313082607733248,dp_debug-reg7-delta0.5
DodgerLoopGame,8,10,sax,0.2584075900510983,none
DodgerLoopGame,8,10,sfa,0.3274250721814445,none
DodgerLoopGame,8,10,sfa,0.3302653844991258,var
DodgerLoopGame,8,10,spartan,0.3351285706750729,woDAA
DodgerLoopGame,8,10,spartan,0.3614505934654523,dp_debug-reg7-delta0.5
DodgerLoopGame,9,10,sax,0.2759707199686335,none
DodgerLoopGame,9,10,sfa,0.3407325722945344,none
DodgerLoopGame,9,10,sfa,0.3413436673948904,var
DodgerLoopGame,9,10,spartan,0.3414893255902654,woDAA
DodgerLoopGame,9,10,spartan,0.3628717818825202,dp_debug-reg7-delta0.5
DodgerLoopGame,10,10,sax,0.2979831486009945,none
DodgerLoopGame,10,10,sfa,0.3600337917356639,none
DodgerLoopGame,10,10,sfa,0.3625644046915811,var
DodgerLoopGame,10,10,spartan,0.3389620042324064,woDAA
DodgerLoopGame,10,10,spartan,0.3688384371173607,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,4,4,sax,0.2328531531753114,none
PickupGestureWiimoteZ,4,4,sfa,0.2928240889748538,none
PickupGestureWiimoteZ,4,4,sfa,0.2928240889748538,var
PickupGestureWiimoteZ,4,4,spartan,0.3338614941042807,woDAA
PickupGestureWiimoteZ,4,4,spartan,0.3338614941042807,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,5,4,sax,0.304602570875273,none
PickupGestureWiimoteZ,5,4,sfa,0.3468662607939871,none
PickupGestureWiimoteZ,5,4,sfa,0.3468662607939871,var
PickupGestureWiimoteZ,5,4,spartan,0.4187967598184053,woDAA
PickupGestureWiimoteZ,5,4,spartan,0.3972777019648585,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,6,4,sax,0.3445098925705397,none
PickupGestureWiimoteZ,6,4,sfa,0.3960022042049468,none
PickupGestureWiimoteZ,6,4,sfa,0.3960022042049468,var
PickupGestureWiimoteZ,6,4,spartan,0.4490922570643278,woDAA
PickupGestureWiimoteZ,6,4,spartan,0.4524355926989613,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,7,4,sax,0.3574982094858553,none
PickupGestureWiimoteZ,7,4,sfa,0.4372889829789039,none
PickupGestureWiimoteZ,7,4,sfa,0.4372889829789039,var
PickupGestureWiimoteZ,7,4,spartan,0.4828561076143139,woDAA
PickupGestureWiimoteZ,7,4,spartan,0.4826971859566241,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,8,4,sax,0.3868949269883953,none
PickupGestureWiimoteZ,8,4,sfa,0.4390012269668999,none
PickupGestureWiimoteZ,8,4,sfa,0.4390012269668999,var
PickupGestureWiimoteZ,8,4,spartan,0.5156220749149627,woDAA
PickupGestureWiimoteZ,8,4,spartan,0.5156220749149627,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,9,4,sax,0.4220764767268286,none
PickupGestureWiimoteZ,9,4,sfa,0.4713886141843099,none
PickupGestureWiimoteZ,9,4,sfa,0.4713886141843099,var
PickupGestureWiimoteZ,9,4,spartan,0.5450317118032977,woDAA
PickupGestureWiimoteZ,9,4,spartan,0.5156220749149627,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,10,4,sax,0.4228061009244784,none
PickupGestureWiimoteZ,10,4,sfa,0.4851817123978404,none
PickupGestureWiimoteZ,10,4,sfa,0.4851817123978404,var
PickupGestureWiimoteZ,10,4,spartan,0.5591167781832755,woDAA
PickupGestureWiimoteZ,10,4,spartan,0.5491518160497759,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,4,5,sax,0.2673741975172704,none
PickupGestureWiimoteZ,4,5,sfa,0.3126855581821098,none
PickupGestureWiimoteZ,4,5,sfa,0.3126855581821098,var
PickupGestureWiimoteZ,4,5,spartan,0.3445785081883975,woDAA
PickupGestureWiimoteZ,4,5,spartan,0.3972777019648585,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,5,5,sax,0.3242256051268237,none
PickupGestureWiimoteZ,5,5,sfa,0.3728497411555502,none
PickupGestureWiimoteZ,5,5,sfa,0.3728497411555502,var
PickupGestureWiimoteZ,5,5,spartan,0.4308222076993258,woDAA
PickupGestureWiimoteZ,5,5,spartan,0.4068633983482216,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,6,5,sax,0.3721071139090103,none
PickupGestureWiimoteZ,6,5,sfa,0.423906769909101,none
PickupGestureWiimoteZ,6,5,sfa,0.423906769909101,var
PickupGestureWiimoteZ,6,5,spartan,0.463471038974389,woDAA
PickupGestureWiimoteZ,6,5,spartan,0.4599307777672129,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,7,5,sax,0.4032612154008792,none
PickupGestureWiimoteZ,7,5,sfa,0.4692966002651106,none
PickupGestureWiimoteZ,7,5,sfa,0.4692966002651106,var
PickupGestureWiimoteZ,7,5,spartan,0.5024993008823524,woDAA
PickupGestureWiimoteZ,7,5,spartan,0.5216119832890701,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,8,5,sax,0.4390745724506099,none
PickupGestureWiimoteZ,8,5,sfa,0.4742406136428508,none
PickupGestureWiimoteZ,8,5,sfa,0.4742406136428508,var
PickupGestureWiimoteZ,8,5,spartan,0.5375525192793642,woDAA
PickupGestureWiimoteZ,8,5,spartan,0.5546567539832725,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,9,5,sax,0.4610120172415177,none
PickupGestureWiimoteZ,9,5,sfa,0.5091884988038703,none
PickupGestureWiimoteZ,9,5,sfa,0.5091884988038703,var
PickupGestureWiimoteZ,9,5,spartan,0.567071497624517,woDAA
PickupGestureWiimoteZ,9,5,spartan,0.5546567539832725,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,10,5,sax,0.4704242847071646,none
PickupGestureWiimoteZ,10,5,sfa,0.5248032681339424,none
PickupGestureWiimoteZ,10,5,sfa,0.5248032681339424,var
PickupGestureWiimoteZ,10,5,spartan,0.5795840351091716,woDAA
PickupGestureWiimoteZ,10,5,spartan,0.5696906441060542,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,4,6,sax,0.2730345071178038,none
PickupGestureWiimoteZ,4,6,sfa,0.335863767440059,none
PickupGestureWiimoteZ,4,6,sfa,0.335863767440059,var
PickupGestureWiimoteZ,4,6,spartan,0.3600443278524801,woDAA
PickupGestureWiimoteZ,4,6,spartan,0.4068633983482216,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,5,6,sax,0.3382869253765335,none
PickupGestureWiimoteZ,5,6,sfa,0.4062956493319452,none
PickupGestureWiimoteZ,5,6,sfa,0.4062956493319452,var
PickupGestureWiimoteZ,5,6,spartan,0.4499454733991044,woDAA
PickupGestureWiimoteZ,5,6,spartan,0.4599307777672129,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,6,6,sax,0.399201043430665,none
PickupGestureWiimoteZ,6,6,sfa,0.4557708884517347,none
PickupGestureWiimoteZ,6,6,sfa,0.4557708884517347,var
PickupGestureWiimoteZ,6,6,spartan,0.4846488940440552,woDAA
PickupGestureWiimoteZ,6,6,spartan,0.5004594235077923,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,7,6,sax,0.4302777230692254,none
PickupGestureWiimoteZ,7,6,sfa,0.5005935527406769,none
PickupGestureWiimoteZ,7,6,sfa,0.5005935527406769,var
PickupGestureWiimoteZ,7,6,spartan,0.5229406689017614,woDAA
PickupGestureWiimoteZ,7,6,spartan,0.5312296629596014,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,8,6,sax,0.4598639852847734,none
PickupGestureWiimoteZ,8,6,sfa,0.5082995992265672,none
PickupGestureWiimoteZ,8,6,sfa,0.5082995992265672,var
PickupGestureWiimoteZ,8,6,spartan,0.564254979767097,woDAA
PickupGestureWiimoteZ,8,6,spartan,0.5782481854471403,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,9,6,sax,0.4885700149294864,none
PickupGestureWiimoteZ,9,6,sfa,0.5464935642297958,none
PickupGestureWiimoteZ,9,6,sfa,0.5464935642297958,var
PickupGestureWiimoteZ,9,6,spartan,0.5993310419832083,woDAA
PickupGestureWiimoteZ,9,6,spartan,0.5974760438715301,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,10,6,sax,0.4973913984651095,none
PickupGestureWiimoteZ,10,6,sfa,0.5626062487814847,none
PickupGestureWiimoteZ,10,6,sfa,0.5626062487814847,var
PickupGestureWiimoteZ,10,6,spartan,0.6093223251768463,woDAA
PickupGestureWiimoteZ,10,6,spartan,0.5974760438715301,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,4,7,sax,0.2982005256395084,none
PickupGestureWiimoteZ,4,7,sfa,0.3445528516951449,none
PickupGestureWiimoteZ,4,7,sfa,0.3445528516951449,var
PickupGestureWiimoteZ,4,7,spartan,0.3678766359094081,woDAA
PickupGestureWiimoteZ,4,7,spartan,0.4599307777672129,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,5,7,sax,0.37633486923528,none
PickupGestureWiimoteZ,5,7,sfa,0.4174233768772852,none
PickupGestureWiimoteZ,5,7,sfa,0.4174233768772852,var
PickupGestureWiimoteZ,5,7,spartan,0.4591721617540087,woDAA
PickupGestureWiimoteZ,5,7,spartan,0.5004594235077923,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,6,7,sax,0.4161724382764446,none
PickupGestureWiimoteZ,6,7,sfa,0.4680800813076972,none
PickupGestureWiimoteZ,6,7,sfa,0.4680800813076972,var
PickupGestureWiimoteZ,6,7,spartan,0.4935285104337999,woDAA
PickupGestureWiimoteZ,6,7,spartan,0.5366586409186588,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,7,7,sax,0.4730728881197114,none
PickupGestureWiimoteZ,7,7,sfa,0.5135403804693891,none
PickupGestureWiimoteZ,7,7,sfa,0.5135403804693891,var
PickupGestureWiimoteZ,7,7,spartan,0.5315723805310663,woDAA
PickupGestureWiimoteZ,7,7,spartan,0.5517351205907082,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,8,7,sax,0.5016324460175643,none
PickupGestureWiimoteZ,8,7,sfa,0.5216916172621137,none
PickupGestureWiimoteZ,8,7,sfa,0.5216916172621137,var
PickupGestureWiimoteZ,8,7,spartan,0.573669057792198,woDAA
PickupGestureWiimoteZ,8,7,spartan,0.6020888979881353,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,9,7,sax,0.5354747797756223,none
PickupGestureWiimoteZ,9,7,sfa,0.5592171758341363,none
PickupGestureWiimoteZ,9,7,sfa,0.5592171758341363,var
PickupGestureWiimoteZ,9,7,spartan,0.6084715446241197,woDAA
PickupGestureWiimoteZ,9,7,spartan,0.6182495807076888,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,10,7,sax,0.559510748289246,none
PickupGestureWiimoteZ,10,7,sfa,0.5784848682628302,none
PickupGestureWiimoteZ,10,7,sfa,0.5784848682628302,var
PickupGestureWiimoteZ,10,7,spartan,0.6191055846863753,woDAA
PickupGestureWiimoteZ,10,7,spartan,0.6366838092574721,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,4,8,sax,0.3034960948786414,none
PickupGestureWiimoteZ,4,8,sfa,0.3549860333400975,none
PickupGestureWiimoteZ,4,8,sfa,0.3549860333400975,var
PickupGestureWiimoteZ,4,8,spartan,0.375032684704903,woDAA
PickupGestureWiimoteZ,4,8,spartan,0.4719506096369016,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,5,8,sax,0.389306143984951,none
PickupGestureWiimoteZ,5,8,sfa,0.4299841276602729,none
PickupGestureWiimoteZ,5,8,sfa,0.4299841276602729,var
PickupGestureWiimoteZ,5,8,spartan,0.4704554949586157,woDAA
PickupGestureWiimoteZ,5,8,spartan,0.5312296629596014,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,6,8,sax,0.4332803365888025,none
PickupGestureWiimoteZ,6,8,sfa,0.4797681138235104,none
PickupGestureWiimoteZ,6,8,sfa,0.4797681138235104,var
PickupGestureWiimoteZ,6,8,spartan,0.5076369714106198,woDAA
PickupGestureWiimoteZ,6,8,spartan,0.5410261740798749,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,7,8,sax,0.4753433615660015,none
PickupGestureWiimoteZ,7,8,sfa,0.5264390135454229,none
PickupGestureWiimoteZ,7,8,sfa,0.5264390135454229,var
PickupGestureWiimoteZ,7,8,spartan,0.5460986785726837,woDAA
PickupGestureWiimoteZ,7,8,spartan,0.572946375542446,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,8,8,sax,0.508329817719158,none
PickupGestureWiimoteZ,8,8,sfa,0.5389534960392087,none
PickupGestureWiimoteZ,8,8,sfa,0.5389534960392087,var
PickupGestureWiimoteZ,8,8,spartan,0.5878200657989604,woDAA
PickupGestureWiimoteZ,8,8,spartan,0.6366838092574721,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,9,8,sax,0.5587235527386896,none
PickupGestureWiimoteZ,9,8,sfa,0.5743961461118557,none
PickupGestureWiimoteZ,9,8,sfa,0.5743961461118557,var
PickupGestureWiimoteZ,9,8,spartan,0.6232873420017435,woDAA
PickupGestureWiimoteZ,9,8,spartan,0.6398358348388098,dp_debug-reg7-delta0.5
PickupGestureWiimoteZ,10,8,sax,0.5785197577991632,none
PickupGestureWiimoteZ,10,8,sfa,0.5954537312682108,none
